2024-07-19 15:12:03,378 INFO    StreamThr :69492 [internal.py:wandb_internal():85] W&B internal server running at pid: 69492, started at: 2024-07-19 15:12:03.376790
2024-07-19 15:12:09,517 DEBUG   SystemMonitor:69492 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [interfaces.py:finish():200] Joined cpu monitor
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [interfaces.py:finish():200] Joined disk monitor
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [interfaces.py:finish():200] Joined gpuapple monitor
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [interfaces.py:finish():200] Joined memory monitor
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [interfaces.py:finish():200] Joined network monitor
2024-07-19 15:12:09,518 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:09,518 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-19 15:12:09,518 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 3
2024-07-19 15:12:09,518 DEBUG   SenderThread:69492 [sender.py:send():379] send: telemetry
2024-07-19 15:12:09,518 DEBUG   SenderThread:69492 [sender.py:send():379] send: stats
2024-07-19 15:12:09,518 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-19 15:12:09,518 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:09,518 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-19 15:12:09,518 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 4
2024-07-19 15:12:09,518 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-19 15:12:09,518 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:09,518 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-19 15:12:09,518 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 5
2024-07-19 15:12:09,518 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:09,518 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-19 15:12:09,519 DEBUG   SenderThread:69492 [sender.py:send():379] send: summary
2024-07-19 15:12:09,519 INFO    SenderThread:69492 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-19 15:12:09,519 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:09,519 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-19 15:12:09,519 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 6
2024-07-19 15:12:09,519 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:09,519 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-19 15:12:09,519 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:09,519 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-19 15:12:09,521 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: status_report
2024-07-19 15:12:09,607 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 7
2024-07-19 15:12:09,607 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:09,607 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-19 15:12:09,607 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:09,607 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-19 15:12:09,736 INFO    Thread-12 :69492 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/output.log
2024-07-19 15:12:09,737 INFO    Thread-12 :69492 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/config.yaml
2024-07-19 15:12:09,737 INFO    Thread-12 :69492 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/wandb-summary.json
2024-07-19 15:12:10,522 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-19 15:12:11,543 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 8
2024-07-19 15:12:11,544 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: poll_exit
2024-07-19 15:12:11,544 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:11,544 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-19 15:12:11,545 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:11,545 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-19 15:12:11,545 INFO    SenderThread:69492 [job_builder.py:build():440] Attempting to build job artifact
2024-07-19 15:12:11,546 INFO    SenderThread:69492 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-19 15:12:11,572 INFO    SenderThread:69492 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-19 15:12:11,574 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 9
2024-07-19 15:12:11,574 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:11,574 DEBUG   SenderThread:69492 [sender.py:send():379] send: artifact
2024-07-19 15:12:11,574 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-19 15:12:11,749 INFO    Thread-12 :69492 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/output.log
2024-07-19 15:12:12,086 INFO    SenderThread:69492 [sender.py:send_artifact():1530] sent artifact job-https___github.com_InvisibilityInc_vlm.git_train.py - {'id': 'QXJ0aWZhY3Q6MTAwMzQxNDQyNQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI5MjQ1NjA1NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTAwMzQxNDQyNQ==', 'versionIndex': 0}}}
2024-07-19 15:12:12,086 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:12,086 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-19 15:12:12,087 INFO    SenderThread:69492 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-19 15:12:12,529 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-19 15:12:12,754 INFO    SenderThread:69492 [dir_watcher.py:finish():388] scan: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files
2024-07-19 15:12:12,754 INFO    SenderThread:69492 [dir_watcher.py:finish():402] scan save: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/requirements.txt requirements.txt
2024-07-19 15:12:12,754 INFO    SenderThread:69492 [dir_watcher.py:finish():402] scan save: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/output.log output.log
2024-07-19 15:12:12,755 INFO    SenderThread:69492 [dir_watcher.py:finish():402] scan save: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/config.yaml config.yaml
2024-07-19 15:12:12,756 INFO    SenderThread:69492 [dir_watcher.py:finish():402] scan save: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/wandb-summary.json wandb-summary.json
2024-07-19 15:12:12,757 INFO    SenderThread:69492 [dir_watcher.py:finish():402] scan save: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/conda-environment.yaml conda-environment.yaml
2024-07-19 15:12:12,758 INFO    SenderThread:69492 [dir_watcher.py:finish():402] scan save: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/wandb-metadata.json wandb-metadata.json
2024-07-19 15:12:12,759 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 10
2024-07-19 15:12:12,759 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: poll_exit
2024-07-19 15:12:12,759 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:12,759 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-19 15:12:12,761 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:12,761 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-19 15:12:12,761 INFO    SenderThread:69492 [file_pusher.py:finish():169] shutting down file pusher
2024-07-19 15:12:13,125 INFO    wandb-upload_1:69492 [upload_job.py:push():130] Uploaded file /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/output.log
2024-07-19 15:12:13,299 INFO    wandb-upload_0:69492 [upload_job.py:push():130] Uploaded file /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/requirements.txt
2024-07-19 15:12:13,311 INFO    wandb-upload_3:69492 [upload_job.py:push():130] Uploaded file /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/wandb-summary.json
2024-07-19 15:12:13,317 INFO    wandb-upload_4:69492 [upload_job.py:push():130] Uploaded file /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/conda-environment.yaml
2024-07-19 15:12:13,317 INFO    wandb-upload_2:69492 [upload_job.py:push():130] Uploaded file /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/files/config.yaml
2024-07-19 15:12:13,522 INFO    Thread-11 (_thread_body):69492 [sender.py:transition_state():614] send defer: 11
2024-07-19 15:12:13,522 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:13,522 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-19 15:12:13,522 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:13,522 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-19 15:12:13,522 INFO    SenderThread:69492 [file_pusher.py:join():175] waiting for file pusher
2024-07-19 15:12:13,522 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 12
2024-07-19 15:12:13,522 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:13,522 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-19 15:12:13,523 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:13,523 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-19 15:12:13,523 INFO    SenderThread:69492 [file_stream.py:finish():601] file stream finish called
2024-07-19 15:12:13,535 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-19 15:12:13,882 INFO    SenderThread:69492 [file_stream.py:finish():605] file stream finish is done
2024-07-19 15:12:13,882 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 13
2024-07-19 15:12:13,882 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: poll_exit
2024-07-19 15:12:13,882 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:13,883 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-19 15:12:13,883 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:13,883 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-19 15:12:13,883 INFO    SenderThread:69492 [sender.py:transition_state():614] send defer: 14
2024-07-19 15:12:13,883 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: defer
2024-07-19 15:12:13,883 INFO    HandlerThread:69492 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-19 15:12:13,883 DEBUG   SenderThread:69492 [sender.py:send():379] send: final
2024-07-19 15:12:13,883 DEBUG   SenderThread:69492 [sender.py:send():379] send: footer
2024-07-19 15:12:13,883 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: defer
2024-07-19 15:12:13,883 INFO    SenderThread:69492 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-19 15:12:13,884 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-19 15:12:13,884 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: server_info
2024-07-19 15:12:13,884 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: poll_exit
2024-07-19 15:12:13,884 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-19 15:12:13,885 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: server_info
2024-07-19 15:12:13,885 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: get_summary
2024-07-19 15:12:13,886 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-19 15:12:13,886 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-19 15:12:13,986 DEBUG   SenderThread:69492 [sender.py:send_request():406] send_request: poll_exit
2024-07-19 15:12:13,986 INFO    MainThread:69492 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-19 15:12:13,987 INFO    MainThread:69492 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-19 15:12:13,987 INFO    MainThread:69492 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-19 15:12:13,988 DEBUG   HandlerThread:69492 [handler.py:handle_request():158] handle_request: shutdown
2024-07-19 15:12:13,988 INFO    HandlerThread:69492 [handler.py:finish():882] shutting down handler
2024-07-19 15:12:14,891 INFO    WriterThread:69492 [datastore.py:close():296] close: /Users/minjunes/vlm/wandb/run-20240719_151203-wwwmsbnf/run-wwwmsbnf.wandb
2024-07-19 15:12:14,990 INFO    SenderThread:69492 [sender.py:finish():1608] shutting down sender
2024-07-19 15:12:14,990 INFO    SenderThread:69492 [file_pusher.py:finish():169] shutting down file pusher
2024-07-19 15:12:14,990 INFO    SenderThread:69492 [file_pusher.py:join():175] waiting for file pusher
